COUNTYFIPS,COUNTY,STATE,community_type,insurance_coverage_pct,uninsured_pct,uninsured_below64_pct,sahie_uninsured_pct,pct_private_insurance,pct_medicaid,pct_medicare_only
3623,County_3623,Arizona,Urban,70.28,29.72,35.34,29.81,29.12,,6.05
20195,County_20195,Maryland,Rural,75.49,24.51,29.46,25.21,31.38,46.78,5.63
20217,County_20217,Maryland,Rural,71.41,28.59,34.17,29.47,34.71,48.03,7.6
55191,County_55191,Other,Suburban/Small City,77.7,,,23.12,30.8,35.38,7.77
45111,County_45111,Vermont,Urban,72.34,27.66,32.9,28.78,31.73,34.31,5.83
49413,County_49413,Wisconsin,Rural,74.48,25.52,31.74,26.52,37.32,42.65,5.15
9433,County_9433,Florida,Urban,79.75,20.25,24.81,20.1,43.23,30.05,4.87
9447,County_9447,Florida,Rural,78.21,21.79,26.15,22.46,41.12,29.79,7.06
13503,County_13503,Illinois,Rural,79.56,20.44,23.95,20.69,41.8,39.2,5.88
49495,County_49495,Wisconsin,Urban,86.73,13.27,16.45,13.66,37.74,26.18,5.73
43743,County_43743,Texas,Rural,75.3,24.7,29.0,25.32,39.7,39.05,5.79
54567,County_54567,Other,Rural,71.38,28.62,34.17,29.1,38.98,38.94,6.75
21635,County_21635,Massachusetts,Rural,76.22,23.78,28.38,23.55,37.13,30.1,
24337,County_24337,Mississippi,Urban,84.03,15.97,19.72,16.38,40.51,30.25,7.18
46057,County_46057,Virginia,Rural,86.23,13.77,16.46,14.1,38.46,20.99,7.42
18375,County_18375,Louisiana,Urban,82.03,17.97,21.81,17.8,43.65,29.07,5.66
38785,County_38785,Pennsylvania,Rural,66.7,33.3,40.38,33.14,27.58,47.15,6.52
6091,County_6091,Colorado,Rural,66.69,33.31,40.71,32.88,36.9,46.21,5.27
53963,County_53963,Other,Urban,81.79,18.21,22.37,18.4,37.48,31.32,6.33
20645,County_20645,Maryland,Rural,76.08,23.92,28.72,23.58,38.58,41.57,5.76
29107,County_29107,New Hampshire,Suburban/Small City,73.65,26.35,31.51,26.28,42.03,36.27,6.94
23565,County_23565,Minnesota,Urban,66.6,33.4,40.78,35.01,29.09,45.57,6.41
27163,County_27163,Nebraska,Urban,70.53,29.47,35.82,30.02,25.55,33.61,5.02
24645,County_24645,Mississippi,Rural,84.21,15.79,18.92,14.97,41.86,43.04,5.73
10817,County_10817,Georgia,Rural,,21.09,24.56,21.57,38.39,28.5,3.59
55055,County_55055,Other,Urban,74.88,25.12,29.51,,40.02,46.51,6.25
10715,County_10715,Georgia,Rural,85.03,14.97,17.66,14.86,38.05,25.49,5.63
48817,County_48817,West Virginia,Rural,80.22,19.78,23.6,20.2,38.63,32.28,3.96
14117,County_14117,Indiana,Rural,74.27,25.73,30.95,26.08,37.53,34.88,8.08
46873,County_46873,Virginia,Rural,87.81,12.19,14.57,12.72,46.15,17.77,8.06
54339,County_54339,Other,Rural,68.07,31.93,37.46,32.88,32.31,45.6,5.87
1279,County_1279,Alabama,Urban,69.9,30.1,36.33,29.6,24.53,41.7,7.39
16301,County_16301,Kansas,Urban,72.37,27.63,33.2,27.77,33.3,39.71,5.48
28243,County_28243,Nevada,Urban,69.39,30.61,37.06,30.65,35.9,42.55,4.63
25353,County_25353,Missouri,Rural,86.53,13.47,16.49,13.92,43.42,24.65,5.38
15573,County_15573,Iowa,Rural,65.8,34.2,41.33,34.02,29.01,41.72,6.86
34729,County_34729,North Dakota,Rural,64.71,35.29,41.95,35.97,20.12,47.97,7.76
18523,County_18523,Louisiana,Rural,81.79,18.21,21.14,17.95,42.97,30.15,6.14
31669,County_31669,New Mexico,Rural,88.24,11.76,13.58,11.45,47.42,24.53,7.98
10271,County_10271,Georgia,Rural,87.93,12.07,14.3,13.05,52.89,26.44,
55621,County_55621,Other,Rural,63.85,36.15,43.07,36.37,26.15,52.41,6.93
55887,County_55887,Other,Urban,,16.35,19.95,16.45,48.98,26.22,5.46
38841,County_38841,Pennsylvania,Rural,69.77,30.23,36.5,29.96,41.14,39.06,4.25
5405,County_5405,California,Urban,81.85,18.15,22.38,17.97,39.71,27.84,3.7
23153,County_23153,Minnesota,Rural,85.04,14.96,17.67,14.58,44.63,32.47,5.3
17523,County_17523,Kentucky,Rural,67.77,32.23,38.49,32.08,27.96,43.25,6.12
8775,County_8775,Delaware,Rural,74.15,25.85,30.93,25.82,34.29,39.8,3.47
27223,County_27223,Nebraska,Rural,,25.79,30.72,25.63,37.39,39.47,6.89
41509,County_41509,South Dakota,Urban,66.65,33.35,39.39,33.69,29.95,48.58,3.5
52601,County_52601,Other,Rural,81.85,18.15,22.33,17.66,38.94,30.65,5.0
33973,County_33973,North Carolina,Urban,78.64,21.36,25.99,21.24,33.12,35.36,3.85
39317,County_39317,Rhode Island,Urban,78.67,,25.8,21.46,44.68,39.8,3.98
50489,County_50489,Wyoming,Suburban/Small City,79.45,20.55,24.02,20.67,41.04,34.23,8.8
51067,County_51067,Other,Rural,74.24,25.76,30.95,25.94,36.9,32.9,6.45
24819,County_24819,Mississippi,Rural,78.63,21.37,25.44,21.28,42.64,42.51,7.63
27775,County_27775,Nebraska,Rural,83.42,16.58,19.91,17.25,,36.55,5.69
54963,County_54963,Other,Urban,77.13,22.87,28.64,22.92,38.53,35.32,4.79
27041,County_27041,Nebraska,Urban,77.65,22.35,26.93,22.74,40.15,29.29,6.35
56649,County_56649,Other,Rural,71.79,28.21,34.75,27.87,34.38,,7.37
18415,County_18415,Louisiana,Rural,83.91,16.09,18.17,15.05,50.98,16.62,6.41
45515,County_45515,Vermont,Rural,,16.09,19.15,15.13,51.87,23.86,7.22
9223,County_9223,Florida,Suburban/Small City,93.16,6.84,8.38,7.08,44.51,23.44,7.8
37317,County_37317,Oregon,Rural,77.44,22.56,27.06,22.58,35.34,35.45,5.47
29981,County_29981,New Hampshire,Rural,90.3,9.7,12.01,10.41,40.92,,7.59
6211,County_6211,Colorado,Rural,84.05,15.95,18.95,16.44,49.85,35.25,6.98
10477,County_10477,Georgia,Rural,77.02,22.98,27.89,23.72,39.73,41.29,5.68
9835,County_9835,Florida,Rural,85.09,14.91,16.86,14.61,46.07,18.91,6.53
32241,County_32241,New York,Rural,84.29,15.71,,15.32,51.51,26.78,5.79
54903,County_54903,Other,Urban,93.63,6.37,7.73,6.04,58.01,9.93,6.05
45947,County_45947,Vermont,Rural,67.94,32.06,39.43,31.33,27.17,44.44,5.89
9787,County_9787,Florida,Rural,87.16,12.84,15.41,13.01,36.06,21.56,8.27
44011,County_44011,Utah,Urban,73.83,26.17,30.34,26.09,34.46,39.27,3.1
41863,County_41863,South Dakota,Rural,76.08,23.92,29.57,24.19,39.15,33.97,3.93
35433,County_35433,Ohio,Urban,81.65,18.35,21.57,18.27,48.6,41.78,8.11
7401,County_7401,Connecticut,Rural,68.67,31.33,37.77,31.31,30.25,44.67,4.95
53577,County_53577,Other,Rural,,33.84,40.1,34.2,24.96,50.18,8.77
50495,County_50495,Wyoming,Rural,81.36,18.64,22.05,19.35,42.62,31.42,6.06
38425,County_38425,Pennsylvania,Urban,73.13,26.87,32.87,27.02,40.75,38.13,4.83
51053,County_51053,Other,Urban,86.52,13.48,16.48,13.1,47.37,25.11,6.26
43589,County_43589,Texas,Urban,76.33,23.67,28.05,24.35,46.69,40.98,6.51
36921,County_36921,Oklahoma,Urban,64.07,35.93,43.14,36.42,30.54,54.88,5.52
19853,County_19853,Maine,Rural,83.7,16.3,18.33,16.4,48.96,27.79,6.18
41763,County_41763,South Dakota,Rural,84.82,15.18,17.26,15.59,44.47,23.45,7.09
6749,County_6749,Colorado,Rural,62.62,37.38,45.37,37.08,25.5,50.05,5.28
9691,County_9691,Florida,Urban,86.19,13.81,16.6,13.66,47.98,27.04,4.81
20341,County_20341,Maryland,Urban,76.81,23.19,28.26,23.57,32.32,37.61,6.24
48217,County_48217,West Virginia,Rural,77.85,22.15,26.25,22.41,42.54,30.89,8.57
40611,County_40611,South Carolina,Rural,73.05,26.95,32.37,26.96,29.14,37.43,2.67
13961,County_13961,Illinois,Rural,78.04,21.96,,21.68,35.08,36.79,4.87
3987,County_3987,Arizona,Rural,66.72,33.28,39.3,32.74,33.55,53.79,4.45
32871,County_32871,New York,Rural,79.77,20.23,24.33,20.52,37.16,34.56,6.2
35963,County_35963,Ohio,Rural,83.72,16.28,19.8,16.22,45.25,21.3,7.08
22401,County_22401,Michigan,Urban,80.52,19.48,23.97,20.01,49.55,30.92,5.96
17613,County_17613,Kentucky,Suburban/Small City,81.64,18.36,21.92,19.09,44.97,29.34,6.75
22329,County_22329,Michigan,Rural,84.09,15.91,18.68,16.21,53.77,29.38,5.21
42313,County_42313,Tennessee,Rural,66.77,33.23,40.21,34.16,29.4,52.72,4.38
48061,County_48061,West Virginia,Rural,93.38,6.62,7.35,7.48,67.53,14.14,8.24
2217,County_2217,Alaska,Rural,76.88,23.12,27.91,22.85,47.63,34.68,6.52
15453,County_15453,Iowa,Rural,77.52,22.48,27.58,21.78,33.26,32.42,5.81
56365,County_56365,Other,Urban,84.68,15.32,17.98,16.32,46.5,31.39,5.51
37599,County_37599,Oregon,Rural,87.23,12.77,14.7,13.09,45.58,31.78,5.4
2817,County_2817,Alaska,Rural,73.1,26.9,31.37,27.45,30.65,41.73,8.79
8777,County_8777,Delaware,Rural,66.03,33.97,40.37,34.15,33.43,51.18,5.18
32497,County_32497,New York,Rural,59.93,40.07,48.3,40.36,25.94,53.25,7.31
27981,County_27981,Nebraska,Rural,76.67,23.33,27.91,24.16,38.33,35.93,5.54
55723,County_55723,Other,Urban,67.68,32.32,38.21,32.05,42.63,47.1,7.16
50537,County_50537,Wyoming,Urban,75.09,24.91,29.51,25.31,35.44,40.03,3.97
27905,County_27905,Nebraska,Rural,69.9,30.1,36.36,30.44,37.72,41.74,
47537,County_47537,Washington,Rural,76.61,,28.02,24.2,40.31,30.26,3.7
40071,County_40071,South Carolina,Rural,64.55,35.45,42.42,35.44,24.86,55.18,5.81
49971,County_49971,Wisconsin,Urban,92.66,7.34,8.26,7.11,46.98,26.39,4.78
13521,County_13521,Illinois,Rural,74.64,25.36,30.54,25.97,35.01,48.22,9.44
54147,County_54147,Other,Urban,80.85,19.15,23.57,19.17,45.05,29.6,5.68
8185,County_8185,Delaware,Rural,86.47,13.53,16.67,13.49,40.62,26.65,7.11
49061,County_49061,Wisconsin,Urban,67.23,32.77,40.21,33.75,24.82,45.21,6.2
50845,County_50845,Wyoming,Rural,83.54,16.46,19.06,16.76,53.35,30.15,7.18
49029,County_49029,Wisconsin,Suburban/Small City,83.64,16.36,20.01,16.22,49.16,28.76,6.01
16493,County_16493,Kansas,Urban,77.18,22.82,27.18,22.91,35.24,32.79,10.29
21223,County_21223,Massachusetts,Rural,67.77,32.23,38.92,32.98,26.51,54.88,3.42
49339,County_49339,Wisconsin,Rural,,33.35,40.21,34.36,23.69,54.99,4.99
50393,County_50393,Wyoming,Urban,73.86,26.14,30.26,26.66,32.74,37.69,5.18
25807,County_25807,Missouri,Rural,93.03,6.97,7.99,7.28,52.88,21.66,4.68
51569,County_51569,Other,Urban,71.77,28.23,33.72,,17.01,43.99,7.54
40665,County_40665,South Carolina,Rural,82.75,17.25,19.75,16.93,50.42,35.69,7.8
2011,County_2011,Alaska,Rural,77.69,,26.63,22.36,40.76,37.48,5.62
3505,County_3505,Arizona,Suburban/Small City,72.57,27.43,32.91,27.76,41.31,33.06,2.99
23551,County_23551,Minnesota,Rural,79.23,20.77,24.4,21.58,40.02,37.75,8.2
23273,County_23273,Minnesota,Urban,88.4,11.6,12.86,12.16,,28.47,7.21
11113,County_11113,Hawaii,Rural,67.53,32.47,38.68,31.86,32.2,38.6,4.2
33783,County_33783,North Carolina,Rural,64.35,35.65,42.54,35.16,35.15,48.69,2.91
36329,County_36329,Oklahoma,Rural,65.63,34.37,41.41,35.04,28.92,45.2,
45091,County_45091,Vermont,Urban,84.99,15.01,18.34,15.5,40.47,32.01,8.65
10583,County_10583,Georgia,Urban,91.53,8.47,9.94,8.72,50.09,23.16,6.55
48403,County_48403,West Virginia,Urban,81.53,18.47,21.73,17.73,48.63,27.99,2.37
12343,County_12343,Idaho,Rural,86.87,13.13,16.25,13.14,48.99,22.24,6.51
2817,County_2817,Alaska,Rural,76.6,23.4,27.99,23.5,35.69,29.06,7.37
37965,County_37965,Oregon,Suburban/Small City,96.45,3.55,4.7,3.28,58.47,15.34,6.5
27379,County_27379,Nebraska,Suburban/Small City,70.07,29.93,35.38,29.83,35.19,46.17,7.54
40207,County_40207,South Carolina,Rural,76.7,23.3,28.62,23.0,43.89,39.69,5.34
4097,County_4097,Arkansas,Rural,65.44,34.56,42.15,35.22,33.23,43.01,5.12
3417,County_3417,Arizona,Rural,88.11,11.89,13.19,11.71,49.71,17.58,5.75
51629,County_51629,Other,Urban,82.4,17.6,21.66,18.16,34.7,26.05,5.09
33019,County_33019,North Carolina,Urban,70.67,29.33,35.04,28.71,38.5,53.55,6.27
34105,County_34105,North Dakota,Suburban/Small City,75.68,24.32,,24.76,27.15,40.57,5.09
39165,County_39165,Rhode Island,Rural,85.25,14.75,16.78,14.59,42.77,25.98,5.55
35495,County_35495,Ohio,Urban,66.29,33.71,40.06,33.99,24.17,51.46,5.99
7639,County_7639,Connecticut,Urban,72.72,27.28,32.9,27.07,25.87,36.67,5.78
32711,County_32711,New York,Urban,79.51,20.49,24.86,20.99,42.24,40.0,7.55
11571,County_11571,Hawaii,Rural,85.91,14.09,16.79,14.18,42.83,24.87,5.63
6465,County_6465,Colorado,Urban,88.16,11.84,13.72,11.53,50.31,15.66,8.51
49955,County_49955,Wisconsin,Urban,88.26,11.74,14.68,,50.2,27.82,8.27
38251,County_38251,Pennsylvania,Urban,74.7,,30.25,25.54,,41.57,4.37
34105,County_34105,North Dakota,Rural,90.86,9.14,10.81,8.62,45.79,18.29,3.84
13495,County_13495,Illinois,Urban,76.67,,27.45,23.84,28.24,42.53,3.72
23375,County_23375,Minnesota,Urban,,20.82,25.13,21.4,47.43,28.15,5.14
17885,County_17885,Kentucky,Urban,77.4,22.6,26.88,22.29,36.23,26.74,6.02
6083,County_6083,Colorado,Rural,79.3,20.7,24.2,19.86,43.72,41.63,7.33
36861,County_36861,Oklahoma,Urban,86.57,13.43,16.46,13.06,38.87,22.37,2.33
8843,County_8843,Delaware,Urban,83.41,16.59,20.33,16.96,46.31,19.29,5.33
50889,County_50889,Wyoming,Rural,,8.01,8.72,8.9,52.68,24.96,4.65
19971,County_19971,Maine,Urban,64.16,35.84,42.84,36.1,26.94,48.52,7.96
53901,County_53901,Other,Rural,68.94,31.06,37.4,31.67,32.38,39.62,8.11
37221,County_37221,Oregon,Suburban/Small City,88.44,11.56,14.56,12.18,37.96,,
35291,County_35291,Ohio,Rural,72.57,27.43,33.62,26.73,40.36,38.16,5.99
9251,County_9251,Florida,Rural,87.61,12.39,15.32,12.44,50.76,23.53,4.04
50781,County_50781,Wyoming,Urban,86.3,13.7,17.01,14.37,47.56,25.41,6.37
18917,County_18917,Louisiana,Rural,73.73,26.27,,25.76,38.05,38.64,2.96
1491,County_1491,Alabama,Rural,75.21,24.79,28.75,25.32,44.04,32.05,6.91
9473,County_9473,Florida,Rural,89.92,10.08,11.65,10.95,46.88,21.97,3.49
38877,County_38877,Pennsylvania,Urban,82.93,17.07,19.79,17.58,46.88,30.59,8.53
34619,County_34619,North Dakota,Suburban/Small City,77.31,22.69,27.7,23.23,42.46,23.94,5.01
46715,County_46715,Virginia,Urban,69.36,30.64,36.26,30.36,32.73,42.76,7.86
27921,County_27921,Nebraska,Rural,69.69,30.31,36.85,30.8,25.45,46.78,5.85
16159,County_16159,Kansas,Urban,79.74,20.26,24.38,20.37,49.01,29.34,
36661,County_36661,Oklahoma,Urban,85.31,14.69,17.62,15.01,42.9,25.39,6.82
40095,County_40095,South Carolina,Rural,81.95,18.05,22.2,17.53,43.75,39.08,5.68
22655,County_22655,Michigan,Suburban/Small City,62.96,37.04,44.99,37.43,25.01,52.67,6.66
20935,County_20935,Maryland,Urban,77.57,22.43,27.69,22.17,46.95,32.82,5.72
47411,County_47411,Washington,Urban,77.81,22.19,26.69,21.44,,37.62,5.71
49053,County_49053,Wisconsin,Rural,68.67,31.33,36.83,30.67,35.09,41.04,5.3
11917,County_11917,Hawaii,Urban,77.15,22.85,27.57,22.6,40.21,21.69,3.94
52111,County_52111,Other,Urban,89.61,10.39,13.26,10.34,45.67,21.19,3.87
31145,County_31145,New Mexico,Suburban/Small City,77.87,22.13,26.23,22.46,37.42,48.85,
15919,County_15919,Iowa,Urban,96.11,3.89,3.86,3.34,54.46,,5.24
38405,County_38405,Pennsylvania,Rural,87.04,12.96,16.02,12.75,52.85,25.07,4.81
11743,County_11743,Hawaii,Rural,75.99,24.01,28.57,24.12,36.06,35.21,
43317,County_43317,Texas,Rural,90.6,9.4,11.77,9.49,48.76,19.37,6.48
41563,County_41563,South Dakota,Rural,72.03,27.97,33.65,27.85,26.83,41.2,4.96
21007,County_21007,Massachusetts,Urban,84.64,15.36,17.67,15.63,42.46,26.3,6.63
39093,County_39093,Rhode Island,Urban,92.15,7.85,8.74,8.56,53.27,21.76,7.66
30803,County_30803,New Jersey,Rural,87.88,12.12,13.91,12.36,47.23,28.56,6.13
2041,County_2041,Alaska,Urban,79.84,20.16,24.99,20.55,47.78,25.76,7.2
30155,County_30155,New Jersey,Urban,72.39,27.61,32.68,27.16,27.63,42.28,5.73
23289,County_23289,Minnesota,Rural,83.97,16.03,18.65,15.41,41.86,24.36,8.58
17221,County_17221,Kentucky,Rural,88.47,,13.56,11.09,43.2,20.79,7.78
9895,County_9895,Florida,Rural,93.61,6.39,7.21,6.64,45.5,12.95,8.93
42191,County_42191,Tennessee,Urban,92.98,7.02,8.47,5.92,40.7,15.26,7.33
45367,County_45367,Vermont,Rural,74.51,25.49,30.11,25.98,37.01,42.97,4.36
19223,County_19223,Maine,Rural,69.97,30.03,35.44,29.65,34.06,45.31,6.4
26905,County_26905,Montana,Rural,71.36,28.64,34.5,28.59,37.96,40.47,4.72
29275,County_29275,New Hampshire,Rural,78.18,21.82,26.49,22.47,41.75,40.11,6.66
2021,County_2021,Alaska,Rural,83.51,16.49,20.22,17.0,41.73,24.1,4.67
45151,County_45151,Vermont,Rural,66.13,33.87,40.77,34.38,39.62,42.46,4.06
33213,County_33213,North Carolina,Suburban/Small City,74.41,25.59,31.71,,42.22,41.79,7.65
37639,County_37639,Oregon,Urban,,21.2,25.39,21.29,47.68,31.43,4.96
7359,County_7359,Connecticut,Rural,90.27,9.73,10.91,10.7,55.16,12.97,8.1
7147,County_7147,Connecticut,Rural,,20.73,25.04,21.16,37.79,40.77,4.89
17989,County_17989,Kentucky,Urban,84.01,15.99,18.98,16.48,49.75,26.3,7.39
37483,County_37483,Oregon,Rural,68.87,31.13,37.26,,39.97,49.56,2.57
23253,County_23253,Minnesota,Rural,69.83,30.17,37.23,30.4,26.85,41.35,4.9
1701,County_1701,Alabama,Urban,71.85,28.15,33.83,27.77,39.18,48.13,5.05
50651,County_50651,Wyoming,Suburban/Small City,80.86,19.14,22.64,19.63,47.51,27.99,5.74
44831,County_44831,Utah,Rural,77.4,22.6,28.1,23.27,41.91,36.28,3.74
16157,County_16157,Kansas,Rural,74.1,25.9,30.98,26.5,34.87,36.31,7.6
4199,County_4199,Arkansas,Urban,71.14,28.86,34.45,28.45,29.88,43.97,5.44
8163,County_8163,Delaware,Suburban/Small City,87.86,12.14,14.55,12.18,45.66,31.97,4.99
3275,County_3275,Arizona,Rural,86.82,13.18,17.02,13.41,39.11,30.76,8.5
13627,County_13627,Illinois,Urban,78.79,21.21,25.56,20.67,38.71,40.82,4.76
21889,County_21889,Massachusetts,Suburban/Small City,74.41,25.59,30.9,26.18,39.8,37.59,
51935,County_51935,Other,Rural,77.92,22.08,25.87,23.08,41.4,36.26,7.13
47749,County_47749,Washington,Urban,84.95,,17.91,14.64,51.72,33.59,6.82
29653,County_29653,New Hampshire,Rural,74.83,25.17,30.52,25.43,30.27,40.93,5.24
10481,County_10481,Georgia,Urban,73.92,26.08,31.75,26.69,30.77,44.32,5.3
53733,County_53733,Other,Suburban/Small City,70.19,29.81,35.93,29.4,32.63,30.48,7.25
39667,County_39667,Rhode Island,Rural,78.98,21.02,24.47,22.0,39.17,39.81,6.43
14583,County_14583,Indiana,Urban,67.48,32.52,38.46,32.7,30.99,45.77,6.35
23919,County_23919,Minnesota,Rural,70.52,29.48,34.03,29.43,38.52,49.34,7.61
43657,County_43657,Texas,Urban,81.26,18.74,21.93,19.23,36.69,27.51,6.47
53115,County_53115,Other,Rural,83.88,16.12,19.3,16.15,47.97,,6.63
36777,County_36777,Oklahoma,Rural,,24.3,29.11,24.24,31.44,45.55,6.41
35487,County_35487,Ohio,Rural,82.01,17.99,21.28,18.67,36.89,33.17,6.91
26543,County_26543,Montana,Suburban/Small City,85.06,14.94,18.38,15.15,33.76,29.38,8.09
27161,County_27161,Nebraska,Urban,72.93,27.07,32.32,27.22,24.82,37.78,7.75
22769,County_22769,Michigan,Rural,83.89,16.11,18.82,16.84,46.28,21.92,3.81
20361,County_20361,Maryland,Urban,80.49,19.51,24.06,20.14,37.37,35.87,4.33
23703,County_23703,Minnesota,Urban,67.87,32.13,38.33,32.32,33.13,41.59,3.42
33749,County_33749,North Carolina,Rural,80.33,19.67,23.41,,33.59,36.03,4.09
18767,County_18767,Louisiana,Urban,77.85,22.15,26.31,22.43,31.17,37.16,3.8
21785,County_21785,Massachusetts,Suburban/Small City,67.36,32.64,39.14,33.83,,48.24,6.45
35133,County_35133,Ohio,Rural,91.18,8.82,10.81,9.36,47.5,21.94,9.84
15763,County_15763,Iowa,Rural,83.6,16.4,19.67,15.6,45.78,29.88,7.71
53917,County_53917,Other,Rural,88.03,11.97,15.38,12.52,52.24,32.81,5.95
32239,County_32239,New York,Rural,70.14,29.86,36.3,30.11,36.76,44.97,6.4
35359,County_35359,Ohio,Urban,73.32,26.68,31.37,27.24,32.54,32.94,6.94
11803,County_11803,Hawaii,Urban,86.21,13.79,15.88,14.17,47.91,22.79,
4371,County_4371,Arkansas,Rural,76.56,23.44,27.81,23.39,38.9,37.99,6.53
41745,County_41745,South Dakota,Urban,80.43,19.57,23.61,20.44,43.99,36.56,5.27
7167,County_7167,Connecticut,Rural,64.15,35.85,43.37,36.68,29.35,51.03,5.05
54403,County_54403,Other,Rural,78.03,21.97,25.73,21.49,28.05,34.8,4.54
45903,County_45903,Vermont,Urban,74.02,25.98,31.83,24.82,36.18,42.25,1.68
7667,County_7667,Connecticut,Rural,81.61,18.39,23.45,18.46,36.48,27.52,5.57
7455,County_7455,Connecticut,Urban,88.58,11.42,14.47,12.29,46.61,23.13,4.53
7589,County_7589,Connecticut,Rural,87.58,12.42,14.59,11.67,,22.78,6.68
51839,County_51839,Other,Suburban/Small City,69.23,30.77,36.87,30.88,28.15,47.32,6.22
13221,County_13221,Illinois,Urban,74.44,25.56,30.69,26.2,,37.01,3.19
16051,County_16051,Kansas,Rural,70.63,29.37,35.06,29.93,27.9,46.53,5.39
42089,County_42089,Tennessee,Rural,67.66,32.34,39.6,33.26,,34.82,
52163,County_52163,Other,Rural,82.6,17.4,20.95,17.14,37.38,32.36,3.79
35305,County_35305,Ohio,Rural,91.77,8.23,9.73,8.65,48.55,30.23,6.75
8285,County_8285,Delaware,Rural,73.81,26.19,31.03,26.07,32.99,46.11,7.15
11431,County_11431,Hawaii,Rural,87.69,12.31,14.7,13.03,44.14,26.13,8.95
21245,County_21245,Massachusetts,Rural,70.0,30.0,36.34,29.9,36.98,45.74,2.98
14707,County_14707,Indiana,Rural,80.95,19.05,23.33,18.63,44.13,30.08,6.92
13281,County_13281,Illinois,Rural,78.9,21.1,25.5,21.96,37.63,39.49,4.23
53403,County_53403,Other,Suburban/Small City,79.95,20.05,24.87,21.05,51.71,36.14,3.31
38453,County_38453,Pennsylvania,Rural,82.55,17.45,21.7,17.55,47.56,28.01,
44133,County_44133,Utah,Rural,75.78,24.22,29.77,24.45,32.76,40.57,5.43
22537,County_22537,Michigan,Urban,83.75,16.25,18.95,16.75,49.9,35.85,8.25
41763,County_41763,South Dakota,Urban,78.97,21.03,24.76,20.61,40.71,33.84,5.8
30415,County_30415,New Jersey,Rural,65.54,34.46,40.89,35.18,27.54,48.36,5.05
22481,County_22481,Michigan,Rural,80.55,19.45,24.04,19.75,36.84,26.53,5.72
31873,County_31873,New Mexico,Rural,81.25,18.75,,19.31,43.76,25.88,4.34
8279,County_8279,Delaware,Urban,92.46,7.54,9.15,7.46,52.84,20.87,5.34
41885,County_41885,South Dakota,Rural,75.62,24.38,28.06,24.37,32.35,39.2,5.38
14781,County_14781,Indiana,Rural,73.28,26.72,31.93,26.74,45.0,35.95,7.48
4487,County_4487,Arkansas,Rural,68.2,31.8,38.88,33.06,38.93,32.55,7.31
10437,County_10437,Georgia,Rural,74.7,25.3,30.19,25.84,29.58,44.84,7.7
21133,County_21133,Massachusetts,Urban,62.29,37.71,44.72,38.73,29.14,,6.12
5663,County_5663,California,Rural,76.18,23.82,28.29,23.71,43.94,40.71,6.1
16615,County_16615,Kansas,Rural,68.58,31.42,38.15,,32.58,47.25,5.01
45609,County_45609,Vermont,Suburban/Small City,72.02,27.98,33.81,28.83,35.4,34.86,3.14
14883,County_14883,Indiana,Rural,72.02,27.98,34.33,27.93,42.69,35.16,6.36
6921,County_6921,Colorado,Suburban/Small City,70.15,29.85,35.65,29.31,34.48,36.96,6.64
51261,County_51261,Other,Rural,,14.64,17.84,14.49,45.9,21.55,7.16
14279,County_14279,Indiana,Urban,73.4,26.6,,26.67,36.01,39.38,7.95
1389,County_1389,Alabama,Urban,82.93,17.07,19.96,18.55,40.95,22.09,5.85
32177,County_32177,New York,Urban,75.48,24.52,29.51,,31.96,42.18,5.92
47757,County_47757,Washington,Suburban/Small City,72.17,27.83,33.54,28.18,40.71,40.14,5.81
28425,County_28425,Nevada,Suburban/Small City,65.65,34.35,40.76,33.54,26.38,37.94,8.06
27979,County_27979,Nebraska,Rural,76.31,23.69,28.04,24.31,43.69,39.15,
7921,County_7921,Connecticut,Urban,81.69,18.31,21.96,18.74,40.67,34.09,5.34
16987,County_16987,Kansas,Rural,76.77,23.23,28.66,23.29,34.02,31.81,6.73
48883,County_48883,West Virginia,Urban,78.84,21.16,25.74,21.53,37.5,38.25,3.66
22901,County_22901,Michigan,Rural,75.32,24.68,29.95,24.86,37.47,52.15,8.28
49549,County_49549,Wisconsin,Rural,71.77,28.23,34.13,28.16,44.14,30.96,5.18
33913,County_33913,North Carolina,Rural,83.98,16.02,18.34,15.6,40.58,29.58,8.11
22085,County_22085,Michigan,Rural,74.37,25.63,30.65,26.37,29.33,44.52,5.37
45499,County_45499,Vermont,Rural,70.07,29.93,35.95,29.47,24.15,45.59,5.79
4925,County_4925,Arkansas,Rural,79.28,20.72,24.93,20.98,52.58,25.84,5.1
