COUNTYFIPS,COUNTY,STATE,community_type,renter_cost_burden_30pct,renter_cost_burden_50pct,owner_cost_burden_30pct,owner_cost_burden_50pct,median_rent,median_home_value,pct_vacant_housing,pct_owner_occupied,pct_mobile_homes
21635,County_21635,Massachusetts,Rural,62.65,19.81,19.86,3.54,690.6,132958.0,22.72,47.11,22.9
24337,County_24337,Mississippi,Urban,50.16,26.89,16.35,5.67,1046.0,116945.0,17.21,63.49,12.87
46057,County_46057,Virginia,Rural,51.69,22.07,17.41,9.46,1023.1,,4.97,59.77,15.43
18375,County_18375,Louisiana,Urban,51.03,,14.16,6.78,761.7,150891.0,16.5,70.23,9.5
38785,County_38785,Pennsylvania,Rural,59.78,31.43,19.0,4.38,571.1,30000.0,19.28,57.68,27.34
6091,County_6091,Colorado,Rural,54.5,29.15,13.3,6.32,473.6,30000.0,24.0,56.33,20.03
53963,County_53963,Other,Urban,57.11,27.8,15.03,6.43,980.3,185705.0,15.92,63.24,6.74
20645,County_20645,Maryland,Rural,48.66,24.62,6.07,8.76,906.4,104762.0,14.08,60.65,14.85
29107,County_29107,New Hampshire,Suburban/Small City,52.1,28.5,20.69,3.03,716.7,105286.0,17.9,65.14,19.44
23565,County_23565,Minnesota,Urban,51.84,32.35,15.81,7.65,777.5,87109.0,28.98,,18.67
27163,County_27163,Nebraska,Urban,45.82,30.09,13.48,7.55,435.8,133912.0,26.62,60.9,11.98
24645,County_24645,Mississippi,Rural,45.02,28.99,18.49,5.63,893.8,110856.0,20.13,66.39,12.72
10817,County_10817,Georgia,Rural,52.19,16.19,15.38,6.24,842.9,110051.0,17.3,59.88,16.59
55055,County_55055,Other,Urban,54.35,26.02,17.87,6.7,943.4,155222.0,13.8,52.63,11.05
10715,County_10715,Georgia,Rural,59.12,23.25,22.06,4.24,978.2,142952.0,11.22,,15.69
48817,County_48817,West Virginia,Rural,47.92,21.76,15.11,6.1,686.4,140918.0,,62.14,10.72
14117,County_14117,Indiana,Rural,59.47,33.96,19.88,5.43,828.1,118538.0,18.3,60.38,19.37
46873,County_46873,Virginia,Rural,42.31,15.05,23.7,7.54,880.6,186780.0,16.75,75.42,4.71
54339,County_54339,Other,Rural,55.95,36.36,14.45,5.5,637.0,83107.0,15.28,56.12,18.55
1279,County_1279,Alabama,Urban,53.43,32.63,14.36,7.8,741.1,67604.0,21.03,51.66,12.99
16301,County_16301,Kansas,Urban,52.41,29.63,14.32,4.01,444.3,,20.81,60.98,11.89
28243,County_28243,Nevada,Urban,48.11,29.7,16.42,5.59,862.0,110071.0,22.35,50.69,13.62
25353,County_25353,Missouri,Rural,50.13,19.61,19.95,8.32,930.0,145202.0,15.77,70.39,9.18
15573,County_15573,Iowa,Rural,58.07,29.33,13.33,7.98,751.9,107846.0,17.82,52.69,23.73
34729,County_34729,North Dakota,Rural,46.0,34.12,14.38,3.51,818.9,78324.0,15.92,59.14,14.38
18523,County_18523,Louisiana,Rural,59.13,29.71,7.5,8.27,599.2,98277.0,23.97,,9.64
31669,County_31669,New Mexico,Rural,39.88,22.26,15.57,7.85,733.3,132796.0,22.03,72.46,15.22
10271,County_10271,Georgia,Rural,62.87,19.08,20.36,5.27,592.7,211638.0,,60.98,19.92
55621,County_55621,Other,Rural,52.91,39.07,17.41,6.45,318.1,84715.0,18.92,50.19,18.19
55887,County_55887,Other,Urban,58.0,25.08,16.25,6.67,814.7,183438.0,18.56,52.42,14.68
38841,County_38841,Pennsylvania,Rural,52.27,34.87,20.78,10.66,916.0,89603.0,17.93,69.98,15.51
5405,County_5405,California,Urban,56.09,27.41,21.08,5.7,778.3,106689.0,14.45,62.4,12.21
23153,County_23153,Minnesota,Rural,52.84,23.74,14.7,5.19,1023.6,120026.0,16.21,68.07,9.97
17523,County_17523,Kentucky,Rural,57.56,26.06,18.94,4.36,976.7,82156.0,21.68,55.29,3.4
8775,County_8775,Delaware,Rural,50.68,32.86,15.65,6.61,876.2,62052.0,17.79,59.15,19.08
27223,County_27223,Nebraska,Rural,50.48,30.8,21.31,6.34,827.1,96008.0,13.82,49.8,16.1
41509,County_41509,South Dakota,Urban,51.48,34.51,19.3,6.23,652.5,91490.0,21.75,56.02,22.4
52601,County_52601,Other,Rural,44.86,27.48,17.63,,843.4,160606.0,15.62,52.99,9.09
33973,County_33973,North Carolina,Urban,51.53,24.35,19.3,11.66,844.7,104998.0,13.63,40.69,12.88
39317,County_39317,Rhode Island,Urban,43.54,24.81,20.65,7.8,940.3,97678.0,18.06,62.28,12.81
50489,County_50489,Wyoming,Suburban/Small City,56.25,30.37,19.71,8.34,889.3,157711.0,18.09,58.87,14.98
51067,County_51067,Other,Rural,48.4,25.86,17.13,3.86,802.3,118710.0,23.35,67.87,14.58
24819,County_24819,Mississippi,Rural,52.95,21.14,20.17,8.31,709.2,71572.0,21.43,67.07,9.75
27775,County_27775,Nebraska,Rural,54.23,23.35,14.09,8.4,800.8,75676.0,12.48,64.35,20.1
54963,County_54963,Other,Urban,40.63,28.21,13.73,8.93,816.7,113261.0,13.05,57.69,12.74
27041,County_27041,Nebraska,Urban,48.32,25.84,19.88,7.0,818.1,85685.0,18.73,58.55,16.55
56649,County_56649,Other,Rural,52.36,31.12,14.83,2.88,873.7,69990.0,15.01,57.76,24.69
18415,County_18415,Louisiana,Rural,46.78,29.77,17.77,7.9,735.9,155811.0,17.98,66.86,12.06
45515,County_45515,Vermont,Rural,46.22,21.16,18.67,6.74,1023.8,140500.0,21.08,70.8,15.76
9223,County_9223,Florida,Suburban/Small City,,16.23,17.68,5.39,910.3,102985.0,17.21,68.73,7.64
37317,County_37317,Oregon,Rural,55.32,27.4,16.95,5.92,749.1,121184.0,15.88,57.33,14.08
29981,County_29981,New Hampshire,Rural,48.65,24.04,19.05,7.73,1165.5,157044.0,15.66,69.65,12.17
6211,County_6211,Colorado,Rural,56.09,27.97,18.73,5.83,860.0,146721.0,18.78,55.48,14.66
10477,County_10477,Georgia,Rural,47.58,30.5,14.39,6.88,964.0,145672.0,21.7,62.56,13.42
9835,County_9835,Florida,Rural,52.57,30.62,18.11,8.97,580.5,164759.0,18.29,58.05,14.39
32241,County_32241,New York,Rural,51.22,26.19,15.17,10.46,977.5,120622.0,17.47,52.04,3.73
54903,County_54903,Other,Urban,40.3,19.83,20.35,6.04,1252.9,181713.0,2.93,80.03,12.2
45947,County_45947,Vermont,Rural,56.47,29.62,12.72,3.93,485.3,72647.0,18.69,47.43,19.26
9787,County_9787,Florida,Rural,51.81,22.73,22.38,7.62,800.0,166720.0,14.96,64.31,12.28
44011,County_44011,Utah,Urban,56.96,32.54,18.07,7.33,1051.1,113537.0,15.5,71.98,11.84
41863,County_41863,South Dakota,Rural,61.8,29.02,11.29,6.88,642.1,94591.0,16.13,66.71,11.92
35433,County_35433,Ohio,Urban,52.23,23.69,17.05,5.53,850.8,95016.0,6.14,53.23,8.96
7401,County_7401,Connecticut,Rural,60.24,36.2,16.86,2.75,479.2,90179.0,22.82,59.65,17.4
53577,County_53577,Other,Rural,47.72,30.2,14.6,4.43,529.5,46019.0,19.36,54.22,29.11
50495,County_50495,Wyoming,Rural,53.95,33.36,20.09,9.75,916.5,128418.0,9.97,61.98,14.36
38425,County_38425,Pennsylvania,Urban,49.11,30.09,19.69,6.75,611.1,109375.0,27.07,69.5,18.8
51053,County_51053,Other,Urban,54.02,18.44,18.91,7.87,747.4,158422.0,12.15,65.54,15.08
43589,County_43589,Texas,Urban,48.32,26.35,21.23,5.44,836.6,85609.0,16.98,66.99,13.71
36921,County_36921,Oklahoma,Urban,71.63,41.23,13.98,4.9,537.0,62340.0,20.56,51.94,19.72
19853,County_19853,Maine,Rural,50.2,25.32,15.9,7.72,1291.5,111125.0,16.55,66.36,12.6
41763,County_41763,South Dakota,Rural,43.73,28.7,17.13,6.06,916.3,134388.0,13.68,63.22,15.56
6749,County_6749,Colorado,Rural,55.08,36.26,13.69,8.78,690.6,132988.0,22.64,41.24,14.65
9691,County_9691,Florida,Urban,42.51,27.72,18.05,6.99,713.0,137943.0,19.32,56.15,14.03
20341,County_20341,Maryland,Urban,54.62,25.41,15.15,9.5,711.8,108430.0,11.34,56.07,7.04
48217,County_48217,West Virginia,Rural,53.08,27.93,15.04,6.21,849.6,101657.0,18.03,69.54,12.72
40611,County_40611,South Carolina,Rural,53.99,36.46,16.97,8.79,522.1,60221.0,17.43,48.63,19.93
13961,County_13961,Illinois,Rural,48.6,24.35,14.55,8.24,659.9,79956.0,19.63,69.49,18.35
3987,County_3987,Arizona,Rural,63.2,36.99,9.42,5.99,457.9,64751.0,18.54,54.03,27.08
32871,County_32871,New York,Rural,59.05,18.13,,6.82,334.3,113648.0,16.2,67.37,11.13
35963,County_35963,Ohio,Rural,51.81,24.49,19.29,7.41,886.7,168976.0,19.78,65.79,17.27
22401,County_22401,Michigan,Urban,51.27,25.58,15.87,,,37433.0,17.61,49.41,21.9
17613,County_17613,Kentucky,Suburban/Small City,37.29,28.67,22.68,4.27,1042.2,205156.0,22.36,63.13,23.24
22329,County_22329,Michigan,Rural,49.04,27.21,19.67,6.65,908.8,110492.0,19.25,63.78,21.84
42313,County_42313,Tennessee,Rural,48.36,31.17,14.71,8.36,540.5,74941.0,28.61,58.3,26.93
48061,County_48061,West Virginia,Rural,47.51,19.4,19.76,6.71,982.2,178815.0,6.89,60.16,3.52
2217,County_2217,Alaska,Rural,46.11,25.81,17.27,8.94,615.7,149011.0,18.46,62.29,16.88
15453,County_15453,Iowa,Rural,57.17,26.85,16.13,7.13,951.5,73096.0,21.73,57.39,18.43
56365,County_56365,Other,Urban,43.8,26.85,18.58,6.01,906.8,157379.0,18.49,68.38,9.22
37599,County_37599,Oregon,Rural,51.93,30.55,13.81,8.47,1005.2,140559.0,11.97,59.61,12.79
2817,County_2817,Alaska,Rural,52.93,24.64,8.45,5.33,673.7,111933.0,20.69,44.82,20.82
8777,County_8777,Delaware,Rural,64.08,36.77,20.4,8.03,545.0,94310.0,16.52,42.92,14.68
32497,County_32497,New York,Rural,62.63,40.08,15.21,3.5,582.1,42491.0,,44.82,23.03
27981,County_27981,Nebraska,Rural,62.7,22.08,15.99,3.41,792.1,97299.0,17.24,53.83,19.44
55723,County_55723,Other,Urban,50.74,32.55,14.66,8.0,846.1,92642.0,21.88,51.33,14.71
50537,County_50537,Wyoming,Urban,58.45,27.73,15.17,6.54,763.1,97820.0,12.79,49.18,16.59
27905,County_27905,Nebraska,Rural,53.8,32.17,15.78,5.18,651.8,99096.0,19.28,51.24,12.24
47537,County_47537,Washington,Rural,53.55,31.89,18.04,7.35,689.2,126690.0,14.58,76.11,11.75
40071,County_40071,South Carolina,Rural,57.76,30.74,10.54,9.11,447.7,36078.0,20.28,58.88,19.04
49971,County_49971,Wisconsin,Urban,,21.49,17.87,11.85,,161215.0,22.35,69.59,8.35
13521,County_13521,Illinois,Rural,58.71,29.22,14.88,8.33,602.1,59278.0,11.15,55.13,17.46
54147,County_54147,Other,Urban,55.56,33.81,23.6,4.72,687.1,102663.0,24.72,66.31,15.29
8185,County_8185,Delaware,Rural,42.25,28.49,27.16,8.78,1057.2,175862.0,16.5,56.79,6.14
49061,County_49061,Wisconsin,Urban,57.13,27.62,13.2,2.65,300.0,65551.0,16.53,61.98,
50845,County_50845,Wyoming,Rural,50.8,19.93,21.13,9.67,965.5,101850.0,22.57,60.85,9.33
49029,County_49029,Wisconsin,Suburban/Small City,,29.36,19.23,5.56,837.9,99868.0,12.59,62.3,15.06
16493,County_16493,Kansas,Urban,52.43,34.55,13.92,8.5,684.5,156391.0,17.46,64.14,15.94
21223,County_21223,Massachusetts,Rural,63.46,33.18,,6.7,540.7,114684.0,21.15,52.38,22.36
49339,County_49339,Wisconsin,Rural,63.81,30.52,13.99,3.78,794.4,100783.0,28.87,45.27,15.8
50393,County_50393,Wyoming,Urban,46.6,31.24,15.78,3.32,603.8,72302.0,20.51,52.83,16.49
25807,County_25807,Missouri,Rural,46.48,20.24,22.32,10.03,993.6,160041.0,19.06,62.79,7.86
51569,County_51569,Other,Urban,61.28,27.56,17.63,5.75,602.0,96555.0,11.83,63.17,19.92
40665,County_40665,South Carolina,Rural,47.18,18.95,19.41,6.14,902.4,144393.0,18.17,67.63,12.02
2011,County_2011,Alaska,Rural,52.67,37.58,13.81,3.88,773.0,95554.0,25.72,62.44,13.51
3505,County_3505,Arizona,Suburban/Small City,55.5,31.21,23.73,6.76,691.7,127016.0,22.71,70.98,9.87
23551,County_23551,Minnesota,Rural,52.57,28.64,17.74,8.66,753.4,93588.0,18.05,65.16,18.99
23273,County_23273,Minnesota,Urban,47.94,23.39,19.11,8.59,834.0,168711.0,14.68,61.63,18.96
11113,County_11113,Hawaii,Rural,56.64,30.86,19.88,6.28,622.5,103197.0,17.14,53.49,22.53
33783,County_33783,North Carolina,Rural,63.76,34.11,17.46,9.1,618.3,87727.0,13.7,49.44,20.44
36329,County_36329,Oklahoma,Rural,50.45,27.67,11.32,6.81,592.9,,23.27,47.36,23.36
45091,County_45091,Vermont,Urban,45.81,29.31,14.29,11.68,939.6,77335.0,19.14,51.71,14.59
10583,County_10583,Georgia,Urban,44.97,14.8,17.2,6.74,975.2,159032.0,12.79,56.7,8.65
48403,County_48403,West Virginia,Urban,46.18,26.61,17.65,8.0,963.0,119806.0,,56.48,18.07
12343,County_12343,Idaho,Rural,43.58,27.73,19.52,5.05,837.6,105369.0,21.47,55.68,8.62
2817,County_2817,Alaska,Rural,50.24,24.11,22.0,7.11,741.6,123426.0,15.35,59.04,
37965,County_37965,Oregon,Suburban/Small City,45.78,14.69,21.86,8.11,1066.5,277272.0,8.56,68.04,9.07
27379,County_27379,Nebraska,Suburban/Small City,54.29,34.9,16.02,5.09,471.2,30000.0,24.51,64.68,19.16
40207,County_40207,South Carolina,Rural,51.77,35.29,9.39,8.71,753.2,46321.0,15.82,55.57,18.19
4097,County_4097,Arkansas,Rural,62.41,34.78,16.26,9.27,,84710.0,17.1,60.15,22.57
3417,County_3417,Arizona,Rural,42.33,21.95,24.52,9.64,819.6,114790.0,21.42,64.9,7.18
51629,County_51629,Other,Urban,56.49,28.72,21.09,8.05,888.4,160756.0,14.88,71.49,13.9
33019,County_33019,North Carolina,Urban,59.16,31.11,16.43,4.17,499.1,,17.39,45.48,17.15
34105,County_34105,North Dakota,Suburban/Small City,57.3,34.54,14.52,6.38,764.0,104994.0,13.04,69.84,21.54
39165,County_39165,Rhode Island,Rural,51.17,25.79,16.61,11.01,943.2,120449.0,15.0,56.51,7.48
35495,County_35495,Ohio,Urban,52.15,35.74,18.78,2.61,,60398.0,11.16,53.67,22.87
7639,County_7639,Connecticut,Urban,54.96,33.7,19.73,9.03,711.9,52603.0,14.41,50.08,13.74
32711,County_32711,New York,Urban,53.0,,15.51,8.52,770.2,168728.0,20.87,61.92,12.21
11571,County_11571,Hawaii,Rural,,18.68,17.6,6.26,1031.7,163008.0,17.21,60.26,9.98
6465,County_6465,Colorado,Urban,43.88,23.96,18.6,6.61,1126.3,59003.0,15.23,58.98,4.61
49955,County_49955,Wisconsin,Urban,51.68,26.65,16.7,5.33,912.1,149714.0,18.31,65.38,13.01
38251,County_38251,Pennsylvania,Urban,59.38,33.16,18.67,3.17,688.2,73759.0,19.11,56.06,21.88
34105,County_34105,North Dakota,Rural,54.34,21.39,15.56,10.63,1359.5,174235.0,21.4,67.57,12.26
13495,County_13495,Illinois,Urban,60.33,25.7,17.89,4.19,944.4,98069.0,18.86,43.87,16.93
23375,County_23375,Minnesota,Urban,61.22,21.98,19.37,7.53,839.0,117333.0,14.73,72.92,14.64
17885,County_17885,Kentucky,Urban,48.83,31.04,16.91,3.63,967.4,146491.0,17.72,67.57,12.41
6083,County_6083,Colorado,Rural,60.11,21.36,14.44,6.82,810.5,83958.0,16.78,51.91,16.0
36861,County_36861,Oklahoma,Urban,45.76,22.44,18.46,4.2,885.3,117026.0,11.58,76.04,17.6
8843,County_8843,Delaware,Urban,42.15,23.92,,6.41,1119.3,152238.0,9.91,73.17,11.59
50889,County_50889,Wyoming,Rural,48.3,23.5,19.56,7.53,1305.8,95100.0,18.7,71.6,4.1
19971,County_19971,Maine,Urban,53.58,30.34,22.24,,338.5,111302.0,21.07,51.9,19.13
53901,County_53901,Other,Rural,56.53,,21.84,5.79,916.8,66194.0,19.24,45.35,20.75
37221,County_37221,Oregon,Suburban/Small City,46.34,23.19,18.53,11.0,972.2,123202.0,13.74,57.43,14.72
35291,County_35291,Ohio,Rural,52.64,31.4,14.19,7.77,562.6,84235.0,18.93,65.86,
9251,County_9251,Florida,Rural,48.03,33.63,17.18,9.4,906.3,170440.0,11.77,74.65,10.34
50781,County_50781,Wyoming,Urban,55.75,23.06,22.14,10.6,931.6,147926.0,15.31,76.9,11.75
18917,County_18917,Louisiana,Rural,50.18,28.75,15.36,4.67,693.9,72916.0,22.36,54.64,17.05
1491,County_1491,Alabama,Rural,44.9,34.2,12.03,3.93,576.5,128175.0,16.79,57.17,18.1
9473,County_9473,Florida,Rural,50.53,23.99,21.65,3.75,1089.9,189828.0,17.51,,8.66
38877,County_38877,Pennsylvania,Urban,57.18,29.68,14.39,9.68,767.0,169372.0,20.19,62.11,9.33
34619,County_34619,North Dakota,Suburban/Small City,51.71,27.9,18.74,7.96,926.1,,,70.09,13.6
46715,County_46715,Virginia,Urban,57.6,25.1,18.55,4.77,652.7,92232.0,23.09,53.59,22.72
27921,County_27921,Nebraska,Rural,56.71,33.35,18.49,5.1,531.6,97571.0,22.22,56.94,18.99
16159,County_16159,Kansas,Urban,55.65,25.1,18.54,5.38,871.6,78044.0,21.94,49.71,22.76
36661,County_36661,Oklahoma,Urban,39.93,22.15,17.37,10.84,818.5,129085.0,21.48,66.39,6.36
40095,County_40095,South Carolina,Rural,45.1,22.13,15.35,6.5,746.1,174066.0,11.88,72.04,18.21
22655,County_22655,Michigan,Suburban/Small City,59.29,38.89,12.94,5.16,511.0,71828.0,26.42,60.96,22.03
20935,County_20935,Maryland,Urban,57.66,30.49,18.82,8.2,,143799.0,8.18,65.95,12.77
47411,County_47411,Washington,Urban,48.46,33.82,19.67,5.9,818.4,120807.0,13.19,66.78,6.19
49053,County_49053,Wisconsin,Rural,56.27,28.1,16.09,7.44,654.3,56444.0,24.49,48.64,20.46
11917,County_11917,Hawaii,Urban,53.4,23.61,19.75,10.23,899.8,162895.0,16.97,57.49,11.81
52111,County_52111,Other,Urban,50.9,21.44,22.58,4.81,1095.6,142646.0,11.19,74.05,8.81
31145,County_31145,New Mexico,Suburban/Small City,49.93,27.77,15.63,6.55,825.3,138807.0,21.41,54.86,23.86
15919,County_15919,Iowa,Urban,51.15,26.24,20.32,7.67,856.4,139867.0,6.45,68.25,19.25
38405,County_38405,Pennsylvania,Rural,55.83,,24.2,3.97,879.2,175994.0,9.19,60.72,9.41
11743,County_11743,Hawaii,Rural,,31.97,17.53,6.0,845.8,134750.0,19.75,58.03,15.6
43317,County_43317,Texas,Rural,52.0,29.08,19.84,5.59,951.9,140341.0,,65.29,16.32
41563,County_41563,South Dakota,Rural,50.12,28.97,15.78,6.9,420.8,73661.0,15.55,59.89,22.27
21007,County_21007,Massachusetts,Urban,49.55,19.61,16.91,3.69,1088.4,107443.0,5.41,60.15,8.82
39093,County_39093,Rhode Island,Urban,51.3,19.64,14.21,6.89,998.6,171424.0,9.98,73.37,8.18
30803,County_30803,New Jersey,Rural,56.52,22.0,,5.06,997.3,152087.0,6.06,66.1,14.13
2041,County_2041,Alaska,Urban,49.14,27.64,14.32,8.81,846.9,140389.0,19.21,,20.4
30155,County_30155,New Jersey,Urban,47.92,31.59,13.97,6.7,675.6,90867.0,18.95,70.02,21.59
23289,County_23289,Minnesota,Rural,45.7,23.12,21.12,7.39,702.7,135898.0,18.69,60.51,12.95
17221,County_17221,Kentucky,Rural,41.51,26.82,16.73,5.55,1051.3,128077.0,12.28,76.0,9.1
9895,County_9895,Florida,Rural,54.67,22.3,23.99,7.9,881.3,134817.0,14.56,82.25,11.39
42191,County_42191,Tennessee,Urban,47.65,27.2,18.4,9.9,767.0,141657.0,7.85,,7.54
45367,County_45367,Vermont,Rural,52.75,32.36,15.57,2.61,601.0,131530.0,16.88,57.68,19.49
19223,County_19223,Maine,Rural,63.88,24.58,16.94,2.99,833.2,133059.0,23.75,51.39,16.71
26905,County_26905,Montana,Rural,56.59,28.91,17.54,5.42,970.6,113603.0,13.19,76.48,15.95
29275,County_29275,New Hampshire,Rural,53.62,26.62,20.34,6.8,,223641.0,,63.24,
2021,County_2021,Alaska,Rural,47.02,17.26,25.44,7.72,1015.0,74662.0,15.01,54.9,25.11
45151,County_45151,Vermont,Rural,57.96,34.48,15.14,4.36,619.8,94095.0,12.23,52.67,29.18
33213,County_33213,North Carolina,Suburban/Small City,49.78,31.78,22.74,2.55,618.5,135179.0,18.96,54.15,18.12
37639,County_37639,Oregon,Urban,43.22,21.47,11.16,7.03,948.0,125525.0,25.0,69.67,14.45
7359,County_7359,Connecticut,Rural,43.46,19.13,21.31,11.09,979.2,197395.0,9.97,77.69,15.31
7147,County_7147,Connecticut,Rural,42.04,25.93,12.52,9.36,1011.1,146985.0,15.53,58.12,22.11
17989,County_17989,Kentucky,Urban,45.3,30.73,22.4,7.12,917.7,171511.0,16.92,70.32,12.76
37483,County_37483,Oregon,Rural,54.57,34.54,17.85,8.93,766.7,75439.0,22.37,55.94,19.06
23253,County_23253,Minnesota,Rural,51.3,24.97,18.51,6.13,427.4,75908.0,17.41,59.7,19.47
1701,County_1701,Alabama,Urban,62.87,28.21,15.11,4.89,647.1,69140.0,18.76,49.28,
50651,County_50651,Wyoming,Suburban/Small City,48.65,24.28,17.87,7.07,,121417.0,12.18,55.42,16.76
44831,County_44831,Utah,Rural,51.54,19.66,19.1,6.16,619.0,155689.0,21.49,65.95,
16157,County_16157,Kansas,Rural,51.82,20.37,12.56,4.58,671.0,136355.0,15.21,61.26,13.41
4199,County_4199,Arkansas,Urban,54.24,26.03,16.3,4.21,852.7,101527.0,21.3,61.12,21.43
8163,County_8163,Delaware,Suburban/Small City,53.09,31.1,18.13,8.98,608.6,132180.0,15.72,58.57,14.14
3275,County_3275,Arizona,Rural,49.08,27.36,18.57,4.96,1143.4,123561.0,16.37,67.4,12.36
13627,County_13627,Illinois,Urban,55.8,28.07,,,441.1,87058.0,20.32,58.4,13.22
21889,County_21889,Massachusetts,Suburban/Small City,53.52,27.01,12.31,6.38,925.9,90721.0,10.75,44.95,22.89
51935,County_51935,Other,Rural,46.89,24.41,16.36,4.6,921.6,143576.0,15.65,60.8,16.4
47749,County_47749,Washington,Urban,47.25,23.09,20.99,7.58,1072.0,123096.0,7.96,51.68,14.72
29653,County_29653,New Hampshire,Rural,49.74,27.68,18.16,8.19,759.3,80024.0,19.94,53.43,14.16
10481,County_10481,Georgia,Urban,49.89,22.13,14.11,7.38,646.4,101278.0,21.02,55.11,22.34
53733,County_53733,Other,Suburban/Small City,,27.99,14.93,4.03,513.6,83483.0,12.67,64.58,12.45
39667,County_39667,Rhode Island,Rural,51.26,33.07,16.41,5.7,914.8,128548.0,14.2,55.78,13.55
14583,County_14583,Indiana,Urban,51.16,38.08,18.77,5.16,668.4,72168.0,22.86,57.73,18.16
23919,County_23919,Minnesota,Rural,44.67,28.79,18.88,5.1,666.4,77037.0,17.58,57.48,
43657,County_43657,Texas,Urban,38.53,20.62,17.35,4.98,1103.5,,21.41,58.48,9.92
53115,County_53115,Other,Rural,54.52,22.85,16.45,6.6,936.8,170444.0,,71.07,16.15
36777,County_36777,Oklahoma,Rural,53.9,27.26,17.17,9.07,885.8,85173.0,,52.89,16.94
35487,County_35487,Ohio,Rural,52.84,26.73,16.99,8.41,821.3,183212.0,16.24,65.29,10.5
26543,County_26543,Montana,Suburban/Small City,50.16,25.48,21.87,3.95,1059.6,146142.0,13.67,51.0,13.78
27161,County_27161,Nebraska,Urban,53.57,32.04,20.86,4.83,1105.3,127736.0,20.38,61.87,19.96
22769,County_22769,Michigan,Rural,45.74,26.67,19.46,6.44,1065.3,134811.0,9.24,57.49,12.58
20361,County_20361,Maryland,Urban,54.21,29.78,19.39,7.3,843.5,129907.0,14.17,63.25,16.31
23703,County_23703,Minnesota,Urban,55.87,30.95,20.21,4.49,606.5,37034.0,22.67,49.69,27.69
33749,County_33749,North Carolina,Rural,63.11,28.64,16.2,3.02,816.8,30000.0,9.98,73.37,15.01
18767,County_18767,Louisiana,Urban,56.51,35.29,17.85,6.25,976.3,69985.0,24.41,59.67,18.7
21785,County_21785,Massachusetts,Suburban/Small City,,28.25,9.19,3.34,346.6,30000.0,14.79,44.98,10.49
35133,County_35133,Ohio,Rural,46.04,20.72,17.09,,1109.6,202553.0,15.48,50.32,19.97
15763,County_15763,Iowa,Rural,41.79,23.5,14.38,5.56,880.3,126781.0,15.82,55.71,16.46
53917,County_53917,Other,Rural,48.09,22.31,18.71,6.77,991.4,119537.0,5.79,70.14,15.81
32239,County_32239,New York,Rural,52.65,28.96,15.82,5.93,488.0,81338.0,13.88,62.93,15.95
35359,County_35359,Ohio,Urban,43.19,25.64,17.29,6.34,,102440.0,27.77,49.48,14.93
11803,County_11803,Hawaii,Urban,58.17,19.78,18.67,5.79,1023.0,162505.0,,60.93,18.92
4371,County_4371,Arkansas,Rural,45.29,26.01,18.1,4.92,737.4,137623.0,21.5,48.02,14.44
41745,County_41745,South Dakota,Urban,45.87,23.55,18.06,4.82,804.1,109365.0,17.55,69.1,19.71
7167,County_7167,Connecticut,Rural,59.33,36.57,14.01,5.14,511.9,53985.0,20.57,53.81,25.07
54403,County_54403,Other,Rural,51.41,25.83,17.43,6.73,667.4,65029.0,18.36,66.62,
45903,County_45903,Vermont,Urban,56.83,32.49,16.93,3.82,848.3,77216.0,24.14,60.29,16.17
7667,County_7667,Connecticut,Rural,45.32,26.8,14.47,7.12,800.3,129494.0,9.76,60.17,9.34
7455,County_7455,Connecticut,Urban,49.43,27.26,19.38,8.62,1083.8,123602.0,15.38,67.44,9.98
7589,County_7589,Connecticut,Rural,40.81,22.15,18.56,8.68,905.6,142379.0,18.82,72.88,16.98
51839,County_51839,Other,Suburban/Small City,61.07,28.85,17.83,5.04,842.6,64111.0,14.2,63.76,18.64
13221,County_13221,Illinois,Urban,45.65,29.93,16.85,3.81,652.1,101933.0,16.19,64.31,16.63
16051,County_16051,Kansas,Rural,51.3,27.72,16.65,4.75,583.0,51966.0,12.72,46.58,17.11
42089,County_42089,Tennessee,Rural,62.73,33.67,,3.57,686.1,74826.0,20.45,47.36,18.25
52163,County_52163,Other,Rural,55.32,26.28,,8.29,842.5,108364.0,,49.62,15.79
35305,County_35305,Ohio,Rural,49.91,24.32,21.25,8.31,1106.7,138740.0,13.73,60.43,10.65
8285,County_8285,Delaware,Rural,53.49,38.53,20.12,5.28,538.7,76472.0,20.98,45.11,16.87
11431,County_11431,Hawaii,Rural,47.51,22.55,20.35,6.94,877.2,99564.0,14.28,53.65,14.23
21245,County_21245,Massachusetts,Rural,54.43,33.07,11.74,7.98,529.1,131457.0,20.23,43.55,22.42
14707,County_14707,Indiana,Rural,48.46,26.04,16.09,3.78,973.5,77332.0,11.92,73.08,18.76
13281,County_13281,Illinois,Rural,45.66,28.95,17.23,8.93,812.2,96947.0,15.22,49.2,19.82
